"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"372","Moderate","Female","Old","Moderate","White",0.994714696949489,0.798390360279794
"373","Conservative","Male","Old","Moderate","White",0.998989419934837,0.720212959255482
"374","Conservative","Male","Old","Low","White",0.994927018629176,0.752619434672914
"375","Moderate","Female","Old","Moderate","White",0.989774605875445,0.803632551836971
"376","Moderate","Male","Middle-aged","Low","Hispanic",0.969279317533405,0.715822359991826
"377","Very conservative","Female","Old","Low","White",0.976466851458375,0.853215997377914
"378","Liberal","Male","Young","High","White",0.997488167950764,0.605641444401052
"379","Conservative","Male","Old","Low","White",0.996099893551362,0.761431166952553
"380","Conservative","Male","Middle-aged","Moderate","White",0.992789502429124,0.709909694846213
"381","Conservative","Male","Middle-aged","Low","White",0.988002343136575,0.722162324956341
"382","Moderate","Male","Middle-aged","Moderate","White",0.997041556897615,0.691053943640249
"383","Very conservative","Male","Middle-aged","High","Hispanic",0.995967276708979,0.63958694019641
"384","Conservative","Male","Middle-aged","Low","White",0.990044440572296,0.728976191284853
"385","Moderate","Female","Old","Moderate","Black",0.986085055395739,0.813558239319086
"386","Very conservative","Female","Middle-aged","Moderate","White",0.969844218603879,0.803262246077856
"387","Liberal","Female","Middle-aged","High","White",0.998083225041447,0.731367540303114
"388","Liberal","Female","Middle-aged","Low","White",0.956714718948607,0.794045877151919
"389","Moderate","Male","Young","Moderate","Hispanic",0.977307784578341,0.662231848246399
"390","Conservative","Female","Middle-aged","Low","White",0.962272390975744,0.828211544455845
"391","Moderate","Male","Middle-aged","Moderate","Black",0.992912926626573,0.682769958764224
"392","Liberal","Female","Old","Moderate","White",0.994808753141621,0.807567624314112
"393","Very conservative","Female","Old","Moderate","White",0.990658359014257,0.813017803288364
"394","Very conservative","Female","Old","Low","White",0.982490770364044,0.85994159982193
"395","Conservative","Male","Old","Moderate","White",0.998109507650747,0.728149222592526
"396","Very conservative","Female","Middle-aged","High","Black",0.994985632472404,0.776185282111761
"397","Moderate","Female","Middle-aged","High","White",0.997763100235237,0.745027360521809
"398","Conservative","Male","Old","High","Hispanic",0.997318816250917,0.701849395162088
"399","Moderate","Male","Middle-aged","Moderate","White",0.996239951546917,0.647461112833587
"400","Conservative","Male","Middle-aged","Moderate","White",0.990273708544252,0.698505462344746
"401","Moderate","Female","Middle-aged","Moderate","White",0.992310924996658,0.787148352160233
"402","Liberal","Non-binary","Middle-aged","High","White",0.989975492073586,0.822063076151532
"403","Moderate","Female","Old","Low","White",0.977488560791608,0.827891227099271
"404","Liberal","Male","Old","Moderate","White",0.998663401589974,0.700716395505428
"405","Conservative","Female","Old","Moderate","White",0.992838456228607,0.805272533853143
"406","Liberal","Female","Old","Low","White",0.9826884393987,0.820626124816704
"407","Conservative","Male","Middle-aged","Moderate","White",0.997685355177807,0.688891830464704
"408","Very conservative","Female","Old","Low","White",0.97558409978259,0.852356753910821
"409","Moderate","Female","Young","High","Asian",0.97044981825754,0.747836898926146
"410","Very liberal","Male","Middle-aged","Low","Black",0.986604490481164,0.681216677753077
"411","Liberal","Female","Middle-aged","High","Asian",0.995948019931688,0.740093754175249
"412","Conservative","Male","Old","Moderate","White",0.997717914118203,0.721322513379215
"413","Conservative","Female","Middle-aged","Moderate","Hispanic",0.959018703573608,0.816345635364865
"414","Moderate","Male","Old","Moderate","White",0.99673472703247,0.719222030143935
"415","Moderate","Female","Middle-aged","High","White",0.997677291715085,0.743725027411811
"416","Very conservative","Male","Middle-aged","High","White",0.997260441267792,0.670301431338629
"417","Moderate","Male","Old","High","Black",0.998754827803351,0.684825519946174
"418","Very conservative","Male","Middle-aged","High","White",0.999217006685257,0.652507533706129
"419","Liberal","Male","Young","High","White",0.997580946386858,0.607274948758955
"420","Liberal","Female","Old","High","Black",0.996643401083652,0.763848080993662
"421","Liberal","Male","Old","High","Hispanic",0.999278049161111,0.677748329951385
"422","Very liberal","Non-binary","Young","Moderate","White",0.926930727120003,0.842026967026522
"423","Liberal","Male","Old","Moderate","Hispanic",0.996950727468382,0.687550129368917
"424","Conservative","Female","Middle-aged","High","Hispanic",0.987144640903665,0.749001458044967
"425","Moderate","Male","Young","Moderate","White",0.99528923139853,0.638031854803874
"426","Very liberal","Male","Old","Low","White",0.996286749578898,0.705406231424553
"427","Moderate","Female","Young","High","Hispanic",0.988113160942265,0.73280726981326
"428","Moderate","Male","Middle-aged","High","White",0.99856665681455,0.652435494456963
"429","Moderate","Female","Middle-aged","High","White",0.998002006779434,0.7489081617762
"430","Conservative","Male","Old","Moderate","Black",0.990537263739173,0.724308296388505
"431","Very liberal","Male","Young","High","Black",0.996949646262406,0.602438201489312
"432","Liberal","Female","Middle-aged","Moderate","Hispanic",0.972761751179343,0.797530335210371
"433","Conservative","Male","Old","Low","White",0.986770465991968,0.748526238131802
"434","Moderate","Female","Middle-aged","High","Black",0.996830074397021,0.755758520158087
"435","Moderate","Female","Old","High","Hispanic",0.998109622183231,0.793193429712753
"436","Conservative","Male","Middle-aged","Low","White",0.989272514999301,0.726263274995134
"437","Very liberal","Female","Middle-aged","High","White",0.997695074182268,0.704595983776664
"438","Very liberal","Male","Young","High","White",0.999257495242982,0.560857869249683
"439","Moderate","Male","Old","Low","White",0.988214435743832,0.73365190672701
"440","Moderate","Female","Old","High","White",0.998596486438261,0.787594118591749
"441","Moderate","Male","Young","Moderate","White",0.989799567053652,0.640880842949667
"442","Conservative","Female","Middle-aged","Low","White",0.917500992597888,0.805719112422646
"443","Conservative","Male","Middle-aged","Low","Hispanic",0.951269259371553,0.748196024750311
"444","Very conservative","Female","Old","Low","White",0.982490770364044,0.85994159982193
"445","Liberal","Female","Young","Moderate","Hispanic",0.948822657338828,0.749976901413388
"446","Liberal","Female","Middle-aged","High","White",0.998009672162143,0.730020719608113
"447","Moderate","Female","Old","High","White",0.99683216175849,0.78851492400804
"448","Moderate","Female","Young","High","White",0.986846556820005,0.741908835666894
"449","Liberal","Female","Middle-aged","High","Hispanic",0.987123967571925,0.768966538403116
"450","Moderate","Male","Middle-aged","Moderate","White",0.99681041982595,0.68812383231751
"451","Moderate","Female","Middle-aged","Moderate","White",0.99171326520903,0.784845870076804
"452","Conservative","Female","Old","Low","White",0.987516376314042,0.85549100200728
"453","Very conservative","Male","Old","Low","White",0.995095170747145,0.77163140270638
"454","Very liberal","Male","Middle-aged","High","White",0.999128559806478,0.627755088022141
"455","Moderate","Female","Middle-aged","High","Black",0.988555722631491,0.768914001049763
"456","Moderate","Male","Old","Moderate","White",0.997998027389469,0.736834811007919
"457","Very liberal","Female","Old","High","Hispanic",0.996983122844603,0.771227457408434
"458","Moderate","Female","Old","Moderate","White",0.990287013411422,0.828080837702135
"459","Liberal","Female","Old","Moderate","White",0.995070149629348,0.831628628946669
"460","Moderate","Male","Old","High","White",0.999807511049807,0.665339087722141
"461","Moderate","Male","Old","High","White",0.999185601724824,0.675337525280814
"462","Moderate","Female","Old","High","Black",0.997687020730413,0.792556782268544
"463","Very liberal","Female","Middle-aged","High","Hispanic",0.989599584047766,0.728968051328026
"464","Conservative","Female","Middle-aged","High","White",0.989443004057835,0.767642893107446
"465","Moderate","Male","Middle-aged","Moderate","White",0.997605788624973,0.665973466896297
"466","Conservative","Male","Old","High","White",0.998665572634041,0.677328258203617
"467","Conservative","Male","Middle-aged","High","White",0.998055157799132,0.662191920062555
"468","Moderate","Female","Middle-aged","High","White",0.997196421147203,0.737148261576795
"469","Conservative","Male","Middle-aged","Low","White",0.977458123645647,0.698225022376662
"470","Conservative","Male","Old","Low","Black",0.984851776726999,0.737505922728861
"471","Very conservative","Male","Middle-aged","Low","White",0.986022166745623,0.736121341360752
"472","Very conservative","Male","Middle-aged","High","White",0.999155689101065,0.649397316294008
"473","Liberal","Female","Old","Moderate","White",0.991860297202902,0.794480969924311
"474","Liberal","Male","Middle-aged","High","White",0.997839265291859,0.612160949012726
"475","Conservative","Male","Old","Low","White",0.991857342596553,0.764901681246954
"476","Conservative","Male","Old","Low","Hispanic",0.986816682686901,0.764825749754478
"477","Moderate","Male","Middle-aged","High","White",0.999306103287351,0.611702154448598
"478","Very liberal","Male","Middle-aged","High","White",0.998407454047564,0.601828403187542
"479","Moderate","Female","Old","Moderate","Hispanic",0.984289648721624,0.828020723732925
"480","Liberal","Male","Middle-aged","Moderate","White",0.997266510095019,0.672754516554111
"481","Very liberal","Male","Middle-aged","High","White",0.999688096730513,0.599183289012236
"482","Very conservative","Female","Old","Moderate","White",0.991452606802119,0.837469041476539
"483","Liberal","Female","Old","Moderate","White",0.997782477251244,0.807774426496272
"484","Conservative","Male","Old","Moderate","Hispanic",0.993578836631922,0.73185059864651
"485","Very conservative","Female","Old","Moderate","White",0.993075355274051,0.821199291922423
"486","Conservative","Female","Old","Low","White",0.974764013679381,0.838660089238399
"487","Very conservative","Male","Middle-aged","Moderate","White",0.995319589680258,0.714850413208405
"488","Moderate","Female","Middle-aged","Low","White",0.967506214736664,0.817919064533173
"489","Liberal","Female","Old","Moderate","White",0.994190241647588,0.804356601761471
"490","Very liberal","Male","Middle-aged","High","White",0.998986746934203,0.621335569423345
"491","Liberal","Male","Old","High","Hispanic",0.997795747842259,0.666900985334346
"492","Conservative","Female","Middle-aged","Moderate","Black",0.957914594244954,0.79673952152863
"493","Moderate","Male","Middle-aged","High","White",0.998203178014627,0.643065937547003
"494","Very liberal","Male","Middle-aged","High","White",0.999361438945326,0.567589137342681
"495","Moderate","Male","Middle-aged","Moderate","White",0.994874524387981,0.70234179335966
"496","Moderate","Male","Middle-aged","Moderate","White",0.990666143356063,0.678953245034191
"497","Conservative","Male","Old","High","White",0.999151054024295,0.695011029168354
"498","Moderate","Female","Old","Moderate","Black",0.986593364603249,0.814594163937433
"499","Liberal","Male","Middle-aged","High","White",0.998210072979898,0.620253961515578
"500","Conservative","Male","Middle-aged","High","White",0.998262926163035,0.666769596371665
"501","Very liberal","Male","Middle-aged","High","White",0.998282847920307,0.598543663335363
"502","Very conservative","Male","Old","Low","White",0.991710257678038,0.754308694291791
"503","Very liberal","Female","Old","High","White",0.999406359723135,0.753185666736379
"504","Conservative","Female","Middle-aged","Moderate","White",0.989971860224619,0.795431377636852
