"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"1597","Moderate","Male","Old","High","White",0.977905840711438,0.772662421801106
"1598","Very conservative","Male","Old","High","White",0.932442392891601,0.755757726430623
"1599","Liberal","Female","Middle-aged","High","White",0.985540882139314,0.78698344048642
"1600","Very liberal","Male","Middle-aged","High","White",0.960427379699242,0.739588696784172
"1601","Liberal","Male","Old","High","Black",0.97909774435873,0.785830220160374
"1602","Moderate","Male","Young","Moderate","White",0.84882928150588,0.752797252769318
"1603","Moderate","Female","Old","High","White",0.992661207459875,0.791282304477314
"1604","Very conservative","Female","Middle-aged","High","White",0.959833638134041,0.783960334852046
"1605","Very liberal","Female","Young","Moderate","White",0.978083616464209,0.785975293594777
"1606","Very liberal","Female","Old","Moderate","White",0.998676679138063,0.81980310774755
"1607","Moderate","Male","Middle-aged","High","White",0.941982483181864,0.741608768417212
"1608","Moderate","Female","Old","High","Black",0.991498426525642,0.79699948230901
"1609","Conservative","Male","Middle-aged","High","White",0.932155036789619,0.760475320131117
"1610","Moderate","Male","Old","High","White",0.975337860965341,0.754317645480192
"1611","Moderate","Female","Middle-aged","High","White",0.988548929261813,0.777664708362971
"1612","Moderate","Female","Old","High","Black",0.989305031383539,0.801651263043535
"1613","Liberal","Male","Old","High","White",0.991426342200661,0.78171010685619
"1614","Moderate","Female","Middle-aged","Moderate","White",0.960337761739189,0.785073932840976
"1615","Moderate","Female","Old","High","White",0.99688181120602,0.794336591981893
"1616","Very liberal","Female","Old","High","White",0.998305810335368,0.795209239994606
"1617","Conservative","Female","Old","High","Hispanic",0.986832525384295,0.823536381484311
"1618","Moderate","Female","Old","High","Hispanic",0.991451470318862,0.825358682180903
"1619","Moderate","Male","Old","High","White",0.987361789217351,0.763747483971834
"1620","Liberal","Female","Middle-aged","High","White",0.991820607740416,0.794205901119569
"1621","Very liberal","Male","Old","High","Hispanic",0.990402556288207,0.807222925034958
"1622","Liberal","Male","Old","High","White",0.992211907992878,0.766721944703397
"1623","Conservative","Male","Old","High","White",0.977519984024803,0.776006836714306
"1624","Very liberal","Male","Old","High","White",0.990079715890193,0.759679283717658
"1625","Conservative","Male","Old","High","White",0.958670226688001,0.767625234278666
"1626","Conservative","Female","Middle-aged","High","White",0.967487151655995,0.767084725485818
"1627","Conservative","Male","Old","High","White",0.962626442833984,0.769037220558438
"1628","Conservative","Male","Middle-aged","High","White",0.951616791402951,0.748259641669838
"1629","Very liberal","Male","Old","Low","White",0.980034462997075,0.798427057391
"1630","Very liberal","Male","Young","High","White",0.946598030016881,0.73497924167992
"1631","Very liberal","Male","Old","Moderate","White",0.980887246857842,0.783598128082801
"1632","Conservative","Male","Middle-aged","High","Hispanic",0.800429579673162,0.776873715592844
"1633","Moderate","Male","Old","High","White",0.975337860965341,0.754317645480192
"1634","Moderate","Female","Young","High","White",0.96463533223923,0.76221292220795
"1635","Moderate","Male","Middle-aged","High","White",0.925903155607452,0.737790382687649
"1636","Liberal","Male","Old","Moderate","Hispanic",0.950308180002037,0.805022003994443
"1637","Conservative","Male","Old","High","Hispanic",0.976745761998763,0.791224775287519
"1638","Liberal","Female","Old","High","White",0.99548688434104,0.794003599618382
"1639","Liberal","Male","Middle-aged","High","White",0.920284161425106,0.750474170648151
"1640","Liberal","Male","Old","Moderate","White",0.974129486687051,0.77508223728488
"1641","Moderate","Male","Middle-aged","Low","Hispanic",0.788789845640211,0.803429248162904
"1642","Very liberal","Non-binary","Middle-aged","Moderate","White",0.995479689793344,0.823391461049825
"1643","Moderate","Female","Middle-aged","High","Hispanic",0.967199762578396,0.795151258766065
"1644","Liberal","Male","Middle-aged","High","White",0.934360837983195,0.753433309512642
"1645","Moderate","Non-binary","Young","High","Black",0.982893016355402,0.807180143113021
"1646","Liberal","Male","Middle-aged","Moderate","White",0.912880448667909,0.766187911001929
"1647","Conservative","Male","Middle-aged","Low","White",0.790301511034624,0.776177638264515
"1648","Moderate","Female","Young","High","White",0.952559229855024,0.774649203045567
"1649","Conservative","Male","Middle-aged","High","Black",0.810728878405885,0.761290447641501
"1650","Moderate","Male","Middle-aged","High","Hispanic",0.826897451220457,0.775616090065733
"1651","Liberal","Female","Middle-aged","Moderate","Hispanic",0.963824460601409,0.812715825922117
"1652","Liberal","Female","Young","Low","White",0.951694754955073,0.802032316624581
"1653","Very liberal","Female","Middle-aged","High","White",0.991013877545491,0.773765170172584
"1654","Liberal","Female","Middle-aged","High","White",0.977034848375704,0.780937937299292
"1655","Conservative","Female","Young","High","White",0.93461860505429,0.757017013205751
"1656","Liberal","Male","Young","High","Hispanic",0.863344377308229,0.775736482452134
"1657","Liberal","Female","Middle-aged","High","White",0.982615693208654,0.776624976596995
"1658","Moderate","Male","Middle-aged","High","White",0.8762279926667,0.74736080316325
"1659","Moderate","Female","Young","Moderate","Hispanic",0.889970431017809,0.809150843973443
"1660","Very liberal","Male","Young","High","White",0.925276038324022,0.747621992638594
"1661","Conservative","Female","Middle-aged","Moderate","White",0.93992607830937,0.782941826616481
"1662","Very liberal","Male","Young","High","White",0.909439908498098,0.744616750297428
"1663","Very conservative","Male","Middle-aged","High","White",0.831977500254525,0.732112603079466
"1664","Liberal","Female","Young","Moderate","White",0.955959033391636,0.788061200323039
"1665","Liberal","Male","Young","High","Asian",0.891296058973272,0.754221190869583
"1666","Moderate","Female","Middle-aged","High","Black",0.969223418753631,0.78048380857975
"1667","Moderate","Male","Middle-aged","High","White",0.892284554225219,0.749600846206561
"1668","Moderate","Female","Middle-aged","High","Hispanic",0.968821097355684,0.79579655618578
"1669","Very liberal","Male","Young","High","White",0.935438569729191,0.749860494937104
"1670","Very liberal","Male","Middle-aged","Low","White",0.926353964489936,0.781318834224708
"1671","Moderate","Male","Middle-aged","High","White",0.896489516338857,0.73238391192318
"1672","Liberal","Male","Young","High","Hispanic",0.850510626991271,0.774353434953911
"1673","Moderate","Female","Young","High","White",0.959174937302356,0.776719577562697
"1674","Very liberal","Male","Young","High","Hispanic",0.888006049596915,0.77516632280267
"1675","Liberal","Male","Young","High","White",0.898837052001361,0.746742054469813
"1676","Conservative","Male","Young","Low","White",0.701703459845914,0.769915121650353
"1677","Conservative","Male","Middle-aged","High","White",0.87094821921287,0.741713267030211
"1678","Conservative","Female","Young","High","Hispanic",0.89256876597475,0.7980108805033
"1679","Liberal","Female","Middle-aged","High","White",0.98384565537599,0.769449465102906
"1680","Moderate","Non-binary","Young","High","Hispanic",0.982282914314013,0.827554810876786
"1681","Very liberal","Male","Middle-aged","Moderate","Hispanic",0.900731588449016,0.784904881760566
"1682","Moderate","Female","Young","High","Hispanic",0.94310178798203,0.787953117760927
"1683","Liberal","Male","Young","High","White",0.898837052001361,0.746742054469813
"1684","Moderate","Male","Middle-aged","High","White",0.903896654018029,0.742604655012626
"1685","Very liberal","Female","Young","High","Asian",0.965416946563692,0.795414730846954
"1686","Moderate","Male","Young","Moderate","White",0.774145088453439,0.75449975346406
"1687","Very liberal","Female","Middle-aged","High","White",0.987831728492453,0.785767083654864
"1688","Conservative","Female","Young","Moderate","White",0.926949587725307,0.780233531758101
"1689","Moderate","Male","Middle-aged","Low","White",0.846970467341333,0.777672367841075
"1690","Conservative","Male","Young","Moderate","White",0.736322842363559,0.746714347628796
"1691","Liberal","Female","Young","Moderate","White",0.962922499491175,0.782502625757206
"1692","Liberal","Male","Young","High","White",0.911624130130285,0.730962365535429
"1693","Very liberal","Male","Middle-aged","High","White",0.944302184579602,0.75208572642132
"1694","Very liberal","Non-binary","Young","Moderate","Hispanic",0.991950316915455,0.836782129476155
"1695","Conservative","Female","Young","Low","White",0.869654569261104,0.79543417641181
"1696","Moderate","Female","Middle-aged","Low","Black",0.929760115004386,0.814898523782246
"1697","Very conservative","Female","Middle-aged","High","White",0.923644916690362,0.775099704645634
"1698","Very liberal","Female","Middle-aged","High","Hispanic",0.985297419185219,0.798585296694641
"1699","Very conservative","Male","Middle-aged","Moderate","White",0.728489875866142,0.75862777535993
"1700","Conservative","Male","Young","Moderate","Asian",0.600732757693543,0.772065362030383
"1701","Conservative","Male","Young","High","White",0.804677101190782,0.743466090448143
"1702","Very liberal","Male","Middle-aged","High","Hispanic",0.933800672596984,0.782678808294426
"1703","Moderate","Female","Middle-aged","Moderate","White",0.970719037163441,0.789062158652611
"1704","Liberal","Male","Young","Low","Other",0.834422927519554,0.780905397309537
"1705","Very liberal","Non-binary","Young","Moderate","White",0.993682971562212,0.826434397509648
"1706","Moderate","Male","Middle-aged","High","Asian",0.87316455564944,0.755560938932811
"1707","Conservative","Female","Middle-aged","High","White",0.956340795518414,0.779339973806501
"1708","Liberal","Female","Young","High","White",0.978012879735186,0.765200763661903
"1709","Liberal","Female","Middle-aged","High","White",0.980307943127635,0.782966722369166
"1710","Moderate","Male","Old","Moderate","White",0.960523780965385,0.772879686659367
"1711","Moderate","Male","Young","Moderate","White",0.841985940085679,0.752058410079333
"1712","Liberal","Male","Young","High","White",0.905423948776198,0.738929301026216
"1713","Conservative","Male","Middle-aged","High","White",0.884562876328543,0.734574729807957
"1714","Moderate","Female","Young","Moderate","White",0.932053773225467,0.793401811042178
"1715","Very liberal","Female","Old","Moderate","White",0.994622668017628,0.817816490627097
"1716","Very conservative","Male","Young","Low","White",0.526113393445651,0.763405817957743
"1717","Liberal","Female","Young","Moderate","White",0.960163989399818,0.789383081555247
"1718","Liberal","Male","Young","Low","White",0.787478180513204,0.768752978984396
"1719","Liberal","Male","Middle-aged","High","White",0.960050901530624,0.760727292047104
"1720","Liberal","Male","Middle-aged","High","White",0.979211135480497,0.752973310964591
"1721","Very liberal","Male","Young","Low","White",0.892163584605121,0.775849020568021
"1722","Moderate","Male","Old","High","White",0.985357151405806,0.778187764560841
"1723","Liberal","Female","Middle-aged","Moderate","White",0.972047982812757,0.793961986363024
"1724","Conservative","Male","Old","High","White",0.956544712590225,0.766916987776285
"1725","Very conservative","Male","Old","Low","White",0.933910387344666,0.803869817128208
"1726","Very liberal","Male","Young","High","White",0.939801887665757,0.742110719073799
"1727","Very liberal","Male","Young","High","White",0.938075811644797,0.732655046331895
"1728","Liberal","Male","Middle-aged","High","White",0.920284161425106,0.750474170648151
